"number","width_m","POINT_X","POINT_Y","order","source"
658,1.16,-96.66165837,39.06265285,5,"McDowell: Local"
661,0.57,-96.67466621,39.06100127,4,"McDowell: Local"
662,0.35,-96.67315342,39.06127643,4,"McDowell: Local"
663,0.95,-96.67278424,39.06127653,4,"McDowell: Local"
665,0.55,-96.6650965,39.06237703,4,"McDowell: Local"
666,0.62,-96.58623558,39.0575282,4,"McDowell: Local"
668,0.75,-96.58535041,39.05589436,4,"McDowell: Local"
670,0.58,-96.58501784,39.05348297,4,"McDowell: Local"
672,2.12,-96.58712406,39.0514698,4,"McDowell: Local"
673,1.14,-96.58737683,39.05061478,4,"McDowell: Local"
675,3.38,-96.58765378,39.05022138,4,"McDowell: Local"
676,2.42,-96.5885188,39.04903884,4,"McDowell: Local"
680,1.01,-96.68346734,39.06979938,4,"McDowell: Local"
686,0.83,-96.6743396,39.07440252,4,"McDowell: Local"
689,1.69,-96.67310134,39.07458761,4,"McDowell: Local"
690,6.23,-96.67133961,39.07679039,4,"McDowell: Local"
692,2.11,-96.65970379,39.0792069,4,"McDowell: Local"
693,2.52,-96.65571601,39.08022416,4,"McDowell: Local"
694,18.31,-96.65504289,39.07990571,4,"McDowell: Local"
695,13.7,-96.6456638,39.06773772,7,"McDowell: Local"
696,2.61,-96.64800893,39.06746373,7,"McDowell: Local"
697,10.23,-96.64936838,39.06735371,7,"McDowell: Local"
698,8.09,-96.6500524,39.06812402,7,"McDowell: Local"
699,11.48,-96.64974803,39.06886681,7,"McDowell: Local"
700,18.58,-96.64954569,39.06896065,7,"McDowell: Local"
701,13.43,-96.64527039,39.06992205,7,"McDowell: Local"
702,11.34,-96.64537864,39.07084078,7,"McDowell: Local"
703,10.21,-96.64573214,39.07113289,7,"McDowell: Local"
704,9.75,-96.64691714,39.07219283,7,"McDowell: Local"
705,11.06,-96.64701007,39.07230281,7,"McDowell: Local"
706,25.08,-96.64704262,39.07234133,7,"McDowell: Local"
707,19.54,-96.64840589,39.07239319,7,"McDowell: Local"
708,19.23,-96.64721564,39.07589373,7,"McDowell: Local"
709,18.9,-96.64784425,39.07704057,7,"McDowell: Local"
710,8.12,-96.64903036,39.07832511,7,"McDowell: Local"
711,16.91,-96.64975191,39.07902383,7,"McDowell: Local"
712,9.12,-96.65140938,39.07922316,7,"McDowell: Local"
713,6.91,-96.64232107,39.0679164,5,"McDowell: Local"
714,10.1,-96.64353454,39.06761276,5,"McDowell: Local"
715,1.26,-96.64487658,39.0678662,5,"McDowell: Local"
717,0.76,-96.59160514,39.06943933,4,"McDowell: Local"
718,1.42,-96.59162606,39.06943415,4,"McDowell: Local"
719,1.14,-96.5931011,39.06868887,4,"McDowell: Local"
721,0.5,-96.59600982,39.06679425,4,"McDowell: Local"
722,0.97,-96.59919466,39.06718506,4,"McDowell: Local"
723,1.5,-96.59974172,39.06709633,4,"McDowell: Local"
724,4.64,-96.60001855,39.06702444,4,"McDowell: Local"
725,6.69,-96.601418,39.06620871,4,"McDowell: Local"
729,5.38,-96.60552064,39.06333328,4,"McDowell: Local"
730,3.78,-96.60601681,39.06323503,4,"McDowell: Local"
736,3.49,-96.61003593,39.06239835,4,"McDowell: Local"
737,2.62,-96.61191517,39.06253127,4,"McDowell: Local"
738,2.93,-96.61354386,39.06329093,4,"McDowell: Local"
739,2.48,-96.61362743,39.06326722,4,"McDowell: Local"
740,2.04,-96.61406476,39.06319027,4,"McDowell: Local"
741,2.45,-96.62255952,39.0668606,4,"McDowell: Local"
742,1.32,-96.62374685,39.0676755,4,"McDowell: Local"
743,6.58,-96.62428644,39.06830288,4,"McDowell: Local"
744,4.27,-96.62525328,39.06844419,4,"McDowell: Local"
745,4.69,-96.62774967,39.06867015,4,"McDowell: Local"
746,0.59,-96.62991191,39.06844561,4,"McDowell: Local"
747,0.53,-96.58282816,39.07793387,4,"McDowell: Local"
748,2.73,-96.58208998,39.08040445,4,"McDowell: Local"
749,1.69,-96.58357104,39.0848731,4,"McDowell: Local"
750,2.2,-96.58356782,39.08490241,4,"McDowell: Local"
751,2.48,-96.58356075,39.08496682,4,"McDowell: Local"
753,5.01,-96.58365384,39.08602572,4,"McDowell: Local"
754,2.39,-96.58441163,39.08720622,4,"McDowell: Local"
757,2.9,-96.58617344,39.08923556,4,"McDowell: Local"
758,5.25,-96.58643373,39.09023489,4,"McDowell: Local"
759,0.54,-96.58639684,39.090948,4,"McDowell: Local"
760,0.53,-96.57011841,39.0782134,4,"McDowell: Local"
767,2.66,-96.57853687,39.08840564,4,"McDowell: Local"
768,3.03,-96.57968631,39.08937951,4,"McDowell: Local"
769,1.72,-96.58288989,39.08990796,4,"McDowell: Local"
770,9.73,-96.58572188,39.09118132,4,"McDowell: Local"
771,14.62,-96.65442027,39.08064793,7,"McDowell: Local"
772,8.36,-96.65358397,39.0804935,7,"McDowell: Local"
773,9.84,-96.65245042,39.08050628,7,"McDowell: Local"
774,10.66,-96.65430521,39.08128041,7,"McDowell: Local"
775,12.9,-96.65462647,39.08151375,7,"McDowell: Local"
776,11.91,-96.65485872,39.08255062,7,"McDowell: Local"
777,9.15,-96.65474233,39.08259402,7,"McDowell: Local"
778,12.13,-96.65257507,39.0850013,7,"McDowell: Local"
779,9.73,-96.65097971,39.08559802,7,"McDowell: Local"
780,15.22,-96.65045952,39.0858654,7,"McDowell: Local"
781,16.75,-96.65067587,39.08608195,7,"McDowell: Local"
782,11.54,-96.65112883,39.08638773,7,"McDowell: Local"
783,14.58,-96.65021188,39.08695244,7,"McDowell: Local"
784,9.98,-96.65019196,39.08694467,7,"McDowell: Local"
785,13.57,-96.64937204,39.08633671,7,"McDowell: Local"
786,12.95,-96.64632576,39.08773835,7,"McDowell: Local"
787,9.8,-96.64831488,39.08849972,7,"McDowell: Local"
788,9.63,-96.65014303,39.08910477,7,"McDowell: Local"
789,9.98,-96.65011421,39.08939806,7,"McDowell: Local"
790,15.84,-96.65000592,39.08976145,7,"McDowell: Local"
791,14.56,-96.64804996,39.09005283,7,"McDowell: Local"
792,15.07,-96.64679245,39.09240559,7,"McDowell: Local"
793,12.89,-96.64753722,39.09215973,7,"McDowell: Local"
794,12.23,-96.64794311,39.09151339,7,"McDowell: Local"
795,16.25,-96.64903547,39.09198484,7,"McDowell: Local"
796,13.15,-96.64849453,39.09232881,7,"McDowell: Local"
798,0.53,-96.56196745,39.08003455,4,"McDowell: Local"
799,0.36,-96.56126901,39.07404986,4,"McDowell: Local"
801,2.41,-96.56131841,39.07015655,4,"McDowell: Local"
804,0.39,-96.5637523,39.06429626,4,"McDowell: Local"
805,1.78,-96.56414586,39.0633461,4,"McDowell: Local"
806,2.12,-96.56534874,39.06131973,4,"McDowell: Local"
807,4.26,-96.56645161,39.06036907,4,"McDowell: Local"
810,4.5,-96.57117891,39.06072217,4,"McDowell: Local"
811,4.93,-96.57303029,39.05876408,4,"McDowell: Local"
812,2.93,-96.57457474,39.0542617,4,"McDowell: Local"
813,3.91,-96.57471389,39.05401409,4,"McDowell: Local"
815,0.5,-96.60050942,39.08188512,4,"McDowell: Local"
820,0.63,-96.60495358,39.08186311,4,"McDowell: Local"
822,0.58,-96.60708368,39.08107637,4,"McDowell: Local"
823,1.53,-96.61432272,39.07859219,4,"McDowell: Local"
824,1.52,-96.61487281,39.07823651,4,"McDowell: Local"
827,1.21,-96.62107682,39.07631678,4,"McDowell: Local"
828,0.83,-96.6219128,39.07638443,4,"McDowell: Local"
829,0.99,-96.62332674,39.07752311,4,"McDowell: Local"
830,8.52,-96.62576043,39.07905551,4,"McDowell: Local"
831,1.3,-96.62666047,39.07948646,4,"McDowell: Local"
834,2.85,-96.6331905,39.07842563,4,"McDowell: Local"
835,3.19,-96.63313417,39.07753438,4,"McDowell: Local"
840,0.41,-96.59903766,39.08811336,4,"McDowell: Local"
841,1.48,-96.59921855,39.0881839,4,"McDowell: Local"
843,1.27,-96.60056142,39.08877313,4,"McDowell: Local"
844,1.06,-96.60159348,39.08995565,4,"McDowell: Local"
849,1,-96.60748712,39.10006289,4,"McDowell: Local"
852,4.36,-96.60700085,39.10357954,4,"McDowell: Local"
854,2.96,-96.60681922,39.10439538,4,"McDowell: Local"
855,0.6,-96.606658,39.1050034,4,"McDowell: Local"
859,1.65,-96.67614449,39.0879588,4,"McDowell: Local"
860,4.21,-96.67096167,39.09254701,4,"McDowell: Local"
865,2.35,-96.66494317,39.095276,4,"McDowell: Local"
867,3.47,-96.65527974,39.09692286,4,"McDowell: Local"
871,2.66,-96.64979016,39.09475346,4,"McDowell: Local"
874,0.63,-96.55757615,39.08959786,4,"McDowell: Local"
875,0.67,-96.55813507,39.09015523,4,"McDowell: Local"
878,3.25,-96.56875758,39.09418034,4,"McDowell: Local"
880,4.41,-96.57113519,39.09657569,4,"McDowell: Local"
881,3.43,-96.57456498,39.09878276,4,"McDowell: Local"
882,3.21,-96.57460383,39.09879989,4,"McDowell: Local"
883,2.78,-96.57503352,39.09907224,4,"McDowell: Local"
884,2.81,-96.57597058,39.10074228,4,"McDowell: Local"
885,2.66,-96.57919476,39.10135246,4,"McDowell: Local"
886,1.68,-96.58411344,39.10180049,4,"McDowell: Local"
887,5.36,-96.58557944,39.1022664,4,"McDowell: Local"
888,2.59,-96.59050275,39.10135866,4,"McDowell: Local"
892,3.96,-96.60209991,39.10158833,4,"McDowell: Local"
893,3.3,-96.58929566,39.09460203,5,"McDowell: Local"
896,0.44,-96.62518762,39.09448691,4,"McDowell: Local"
897,0.76,-96.62540948,39.09456636,4,"McDowell: Local"
898,0.83,-96.63094657,39.09605576,4,"McDowell: Local"
911,11.2,-96.62568361,39.10878329,4,"McDowell: Local"
912,12.72,-96.64772615,39.09660397,7,"McDowell: Local"
913,11.37,-96.64768458,39.0975014,7,"McDowell: Local"
914,13.7,-96.6497745,39.09920232,7,"McDowell: Local"
915,7.99,-96.64794645,39.09961107,7,"McDowell: Local"
916,12.3,-96.64420805,39.09775484,7,"McDowell: Local"
917,19.1,-96.6442733,39.09911647,7,"McDowell: Local"
918,13.36,-96.64362989,39.10074387,7,"McDowell: Local"
919,8.53,-96.64416379,39.10125021,7,"McDowell: Local"
920,10.37,-96.64129922,39.1025301,7,"McDowell: Local"
921,8.61,-96.64220384,39.10252293,7,"McDowell: Local"
922,9.37,-96.64382083,39.10438434,7,"McDowell: Local"
923,14.51,-96.64198249,39.10458312,7,"McDowell: Local"
924,14.55,-96.64299042,39.10509639,7,"McDowell: Local"
925,11.97,-96.64260135,39.10626554,7,"McDowell: Local"
926,7.59,-96.64215144,39.10770308,7,"McDowell: Local"
927,5.31,-96.63947476,39.10917858,7,"McDowell: Local"
928,8.54,-96.6379843,39.10965862,7,"McDowell: Local"
929,2.35,-96.63810826,39.1087036,7,"McDowell: Local"
932,4.96,-96.59610635,39.10376783,5,"McDowell: Local"
933,2.9,-96.60234075,39.10371413,5,"McDowell: Local"
934,5.94,-96.60693788,39.10679109,5,"McDowell: Local"
935,3.83,-96.60801624,39.10873854,5,"McDowell: Local"
936,4.62,-96.60988908,39.11042993,5,"McDowell: Local"
937,6.98,-96.61073653,39.11270173,5,"McDowell: Local"
938,2.54,-96.61124745,39.11679595,5,"McDowell: Local"
940,3.64,-96.61361968,39.11824017,5,"McDowell: Local"
941,6.45,-96.61367418,39.11877286,5,"McDowell: Local"
942,11.28,-96.61475848,39.11917227,5,"McDowell: Local"
943,6.77,-96.61503533,39.1193687,5,"McDowell: Local"
944,7.98,-96.63305713,39.10962991,7,"McDowell: Local"
945,12.05,-96.6293884,39.11017006,7,"McDowell: Local"
946,6.19,-96.62671412,39.11088204,7,"McDowell: Local"
947,8.26,-96.62415117,39.11303247,7,"McDowell: Local"
948,6.49,-96.62292246,39.1122695,7,"McDowell: Local"
949,11.91,-96.62251762,39.11279144,7,"McDowell: Local"
950,14.05,-96.62391193,39.11546598,7,"McDowell: Local"
951,11.24,-96.62332527,39.11594422,7,"McDowell: Local"
952,8.38,-96.6207768,39.11435879,7,"McDowell: Local"
953,12.44,-96.62015781,39.11420051,7,"McDowell: Local"
954,9.26,-96.61930942,39.11580201,7,"McDowell: Local"
955,7.66,-96.61840312,39.11629317,7,"McDowell: Local"
956,10.64,-96.61802428,39.11619471,7,"McDowell: Local"
957,11.65,-96.61773937,39.11713157,7,"McDowell: Local"
958,19.44,-96.6198753,39.11855838,7,"McDowell: Local"
959,8.68,-96.62021295,39.11866673,7,"McDowell: Local"
960,11.99,-96.61976486,39.11912278,7,"McDowell: Local"
971,13.74,-96.63456429,39.11716673,4,"McDowell: Local"
972,12.84,-96.63354267,39.10959898,4,"McDowell: Local"
973,13.74,-96.63353807,39.10955242,4,"McDowell: Local"
974,15.84,-96.63353795,39.10955115,4,"McDowell: Local"
975,8.55,-96.61321036,39.12005951,7,"McDowell: Local"
976,11.85,-96.61268796,39.12073732,7,"McDowell: Local"
977,8.33,-96.61184437,39.12304243,7,"McDowell: Local"
978,11.84,-96.60972618,39.12258602,7,"McDowell: Local"
979,14,-96.60876816,39.12285077,7,"McDowell: Local"
980,11.17,-96.60717671,39.12351055,7,"McDowell: Local"
981,11.42,-96.60696795,39.12357777,7,"McDowell: Local"
982,13.82,-96.6054233,39.12152424,7,"McDowell: Local"
983,12.76,-96.60348382,39.12125965,7,"McDowell: Local"
984,9.61,-96.6014551,39.12085959,7,"McDowell: Local"
985,6.64,-96.59938627,39.11955765,7,"McDowell: Local"
986,16.56,-96.59918832,39.11936473,7,"McDowell: Local"
987,12.94,-96.59643813,39.11753545,7,"McDowell: Local"
988,11.42,-96.59513894,39.1173193,7,"McDowell: Local"
989,13.83,-96.59347567,39.11751411,7,"McDowell: Local"
990,13.78,-96.58984527,39.1191738,7,"McDowell: Local"
991,16.5,-96.58672537,39.12183555,7,"McDowell: Local"
992,17.62,-96.58649445,39.12213095,7,"McDowell: Local"
993,18.08,-96.58604665,39.12300967,7,"McDowell: Local"
994,21.75,-96.58566545,39.12374466,7,"McDowell: Local"
995,23.81,-96.58520857,39.12454948,7,"McDowell: Local"
996,18.2,-96.58508437,39.12476825,7,"McDowell: Local"
997,20.61,-96.5846488,39.12550339,7,"McDowell: Local"
998,24.75,-96.58445777,39.12582014,7,"McDowell: Local"
999,26.91,-96.58304407,39.12830528,7,"McDowell: Local"
1000,8.9,-96.58276479,39.12993841,7,"McDowell: Local"
3,0.42,-96.55690026,39.08429162,1,"Konza: Headwaters"
4,0.46,-96.55690416,39.08431539,1,"Konza: Headwaters"
5,0.91,-96.55693954,39.08436847,2,"Konza: Headwaters"
7,0.2,-96.55699635,39.08443226,2,"Konza: Headwaters"
12,0.365,-96.55704282,39.08463341,2,"Konza: Headwaters"
13,0.34,-96.55705695,39.08467346,2,"Konza: Headwaters"
14,0.12,-96.55706,39.0847162,2,"Konza: Headwaters"
15,0.895,-96.55707554,39.08475434,2,"Konza: Headwaters"
16,0.43,-96.55707996,39.0847967,2,"Konza: Headwaters"
17,0.41,-96.557083,39.08483931,2,"Konza: Headwaters"
18,0.58,-96.55710196,39.08485466,2,"Konza: Headwaters"
19,0.375,-96.5571319,39.08487422,2,"Konza: Headwaters"
20,0.27,-96.55715747,39.08490881,2,"Konza: Headwaters"
21,0.68,-96.55718335,39.08494311,2,"Konza: Headwaters"
22,0.29,-96.55721002,39.08497506,2,"Konza: Headwaters"
23,0.12,-96.55722786,39.0850138,2,"Konza: Headwaters"
24,0.19,-96.55723384,39.08505637,2,"Konza: Headwaters"
25,0.12,-96.557236,39.08509924,2,"Konza: Headwaters"
26,0.57,-96.557251,39.08513605,2,"Konza: Headwaters"
27,0.285,-96.557251,39.08517907,2,"Konza: Headwaters"
28,0.32,-96.5572457,39.08522005,2,"Konza: Headwaters"
29,0.42,-96.5572596,39.08525127,2,"Konza: Headwaters"
30,0.24,-96.55726556,39.08529388,2,"Konza: Headwaters"
31,0.39,-96.557259,39.08533583,2,"Konza: Headwaters"
32,0.41,-96.55723888,39.08535588,2,"Konza: Headwaters"
49,0.26,-96.55704629,39.08524659,1,"Konza: Headwaters"
50,0.35,-96.55709745,39.08527283,1,"Konza: Headwaters"
51,0.34,-96.55715132,39.08529282,1,"Konza: Headwaters"
52,0.28,-96.55717181,39.08534643,1,"Konza: Headwaters"
53,0.45,-96.55720652,39.08539216,1,"Konza: Headwaters"
55,0.68,-96.55730792,39.08543495,2,"Konza: Headwaters"
56,0.51,-96.5573362,39.08545814,2,"Konza: Headwaters"
57,0.6,-96.5573625,39.08548308,2,"Konza: Headwaters"
58,0.8,-96.55737975,39.08551086,2,"Konza: Headwaters"
59,0.86,-96.55737592,39.08554723,2,"Konza: Headwaters"
60,0.54,-96.5573718,39.08558349,2,"Konza: Headwaters"
61,0.48,-96.55735832,39.08561667,2,"Konza: Headwaters"
62,0.72,-96.5573343,39.08564425,2,"Konza: Headwaters"
63,0.34,-96.55732825,39.08567785,2,"Konza: Headwaters"
64,0.47,-96.55735304,39.08570433,2,"Konza: Headwaters"
65,0.205,-96.55706209,39.08583604,1,"Konza: Headwaters"
74,0.59,-96.5574717,39.08569294,2,"Konza: Headwaters"
75,0.45,-96.55750579,39.08568187,2,"Konza: Headwaters"
76,0.67,-96.55754834,39.08567984,2,"Konza: Headwaters"
77,0.59,-96.55759084,39.08567867,2,"Konza: Headwaters"
78,0.555,-96.55763265,39.08567723,2,"Konza: Headwaters"
79,0.4,-96.55766093,39.08569761,2,"Konza: Headwaters"
80,0.43,-96.55768881,39.08572826,2,"Konza: Headwaters"
81,0.63,-96.5577239,39.08575242,2,"Konza: Headwaters"
82,0.27,-96.557747,39.0857863,2,"Konza: Headwaters"
83,0.45,-96.55776225,39.08581929,2,"Konza: Headwaters"
84,0.295,-96.55778415,39.08583555,2,"Konza: Headwaters"
85,0.77,-96.557816,39.08584865,2,"Konza: Headwaters"
86,0.32,-96.5578248,39.08588157,2,"Konza: Headwaters"
87,0.18,-96.55785742,39.08590883,2,"Konza: Headwaters"
88,0.695,-96.55789383,39.08590434,2,"Konza: Headwaters"
89,0.8,-96.55792314,39.08593448,2,"Konza: Headwaters"
90,0.23,-96.55795693,39.08595814,2,"Konza: Headwaters"
91,0.93,-96.55799785,39.08596998,2,"Konza: Headwaters"
92,0.54,-96.558029,39.08598917,2,"Konza: Headwaters"
93,0.435,-96.55806914,39.08599275,2,"Konza: Headwaters"
94,0.47,-96.55810208,39.08601976,2,"Konza: Headwaters"
95,0.54,-96.55812363,39.08603647,2,"Konza: Headwaters"
96,0.64,-96.55810676,39.08607504,2,"Konza: Headwaters"
97,0.58,-96.55812852,39.08610769,2,"Konza: Headwaters"
98,0.45,-96.55816155,39.08613455,2,"Konza: Headwaters"
99,0.545,-96.55817694,39.08615691,2,"Konza: Headwaters"
100,0.695,-96.55817726,39.086185,2,"Konza: Headwaters"
101,0.38,-96.55817982,39.08619343,2,"Konza: Headwaters"
107,0.2,-96.55854646,39.08437022,1,"Konza: Headwaters"
110,0.02,-96.55855928,39.08457136,1,"Konza: Headwaters"
113,0.165,-96.55858143,39.08475418,1,"Konza: Headwaters"
114,0.41,-96.55859064,39.08482203,1,"Konza: Headwaters"
115,0.15,-96.55860127,39.08488533,1,"Konza: Headwaters"
116,0.05,-96.55864043,39.08494082,1,"Konza: Headwaters"
119,0.22,-96.55867736,39.08511358,1,"Konza: Headwaters"
138,0.22,-96.55850816,39.08572236,1,"Konza: Headwaters"
139,0.61,-96.55848599,39.08574741,1,"Konza: Headwaters"
140,0.25,-96.55846588,39.08577512,1,"Konza: Headwaters"
141,0.62,-96.55843825,39.08579575,1,"Konza: Headwaters"
142,0.19,-96.55841804,39.08581905,1,"Konza: Headwaters"
143,0.28,-96.5584426,39.0858436,1,"Konza: Headwaters"
144,0.37,-96.55844238,39.08587482,1,"Konza: Headwaters"
145,0.26,-96.558449,39.08590775,1,"Konza: Headwaters"
146,0.26,-96.55843652,39.08593,1,"Konza: Headwaters"
147,0.24,-96.55842022,39.08595351,1,"Konza: Headwaters"
148,0.34,-96.55841192,39.08598723,1,"Konza: Headwaters"
149,0.24,-96.55840362,39.08602096,1,"Konza: Headwaters"
150,0.36,-96.55839532,39.08605468,1,"Konza: Headwaters"
153,0.1,-96.55837604,39.08613468,1,"Konza: Headwaters"
163,0.68,-96.55838588,39.08632752,2,"Konza: Headwaters"
164,0.57,-96.55841176,39.0863656,2,"Konza: Headwaters"
165,1.26,-96.55843723,39.08640403,2,"Konza: Headwaters"
166,0.53,-96.55844959,39.08644702,2,"Konza: Headwaters"
167,1.14,-96.55845337,39.08649297,2,"Konza: Headwaters"
168,0.91,-96.558456,39.08653898,2,"Konza: Headwaters"
169,0.555,-96.55845949,39.08658481,2,"Konza: Headwaters"
170,0.64,-96.558464,39.08663056,2,"Konza: Headwaters"
171,0.37,-96.55847854,39.08667107,2,"Konza: Headwaters"
172,0.47,-96.55850609,39.08670737,2,"Konza: Headwaters"
173,0.29,-96.55852284,39.08675033,2,"Konza: Headwaters"
174,0.49,-96.55854463,39.08679018,2,"Konza: Headwaters"
175,0.28,-96.55857489,39.08682496,2,"Konza: Headwaters"
176,0.54,-96.55861071,39.08685314,2,"Konza: Headwaters"
177,0.89,-96.55864922,39.08687842,2,"Konza: Headwaters"
178,1.04,-96.55868691,39.0869048,2,"Konza: Headwaters"
179,1.2,-96.55870319,39.08694027,2,"Konza: Headwaters"
180,1.235,-96.55869185,39.08698471,2,"Konza: Headwaters"
181,1.29,-96.55866608,39.08702295,2,"Konza: Headwaters"
182,0.72,-96.5586346,39.08705119,2,"Konza: Headwaters"
183,1.36,-96.5586121,39.08709144,2,"Konza: Headwaters"
184,0.56,-96.55864,39.08711939,2,"Konza: Headwaters"
185,0.55,-96.55868192,39.0871377,2,"Konza: Headwaters"
186,0.36,-96.5587276,39.0871353,2,"Konza: Headwaters"
187,0.835,-96.55875367,39.08714873,2,"Konza: Headwaters"
188,2.1,-96.55878778,39.0871734,2,"Konza: Headwaters"
189,0.81,-96.55881572,39.08716284,2,"Konza: Headwaters"
190,0.98,-96.55882247,39.08720845,2,"Konza: Headwaters"
191,0.62,-96.55881531,39.08725298,2,"Konza: Headwaters"
192,0.945,-96.55884972,39.08727927,2,"Konza: Headwaters"
193,0.38,-96.559715,39.08626296,1,"Konza: Headwaters"
194,0.7,-96.559715,39.08631035,1,"Konza: Headwaters"
211,0.12,-96.55938721,39.086886,1,"Konza: Headwaters"
213,0.15,-96.55930206,39.08691519,1,"Konza: Headwaters"
214,0.07,-96.55926439,39.08694024,1,"Konza: Headwaters"
222,0.32,-96.55902881,39.08720817,1,"Konza: Headwaters"
223,0.145,-96.55899338,39.08723157,1,"Konza: Headwaters"
224,0.14,-96.55896523,39.08726231,1,"Konza: Headwaters"
225,0.17,-96.55892079,39.08727737,1,"Konza: Headwaters"
226,0.41,-96.5588596,39.08733384,2,"Konza: Headwaters"
227,0.13,-96.55884024,39.08736389,2,"Konza: Headwaters"
228,3.25,-96.55882869,39.08739896,2,"Konza: Headwaters"
229,1.14,-96.55881618,39.08743372,2,"Konza: Headwaters"
